userId,movieId,rating,timestamp
34320,164175,5.0,1492490024
34320,164179,3.0,1487310984
34320,164200,3.5,1482252314
34320,164909,5.0,1493437470
34320,165105,3.5,1485630248
34320,165141,3.0,1486519762
34320,165337,4.5,1489116893
34320,165347,2.0,1486009215
34320,165551,4.0,1492055334
34320,166461,3.0,1480215420
34320,166486,5.0,1488948604
34320,166528,4.5,1483154313
34320,166635,3.5,1492384102
34320,166705,4.5,1490395724
34320,166788,4.5,1491278896
34320,166946,4.0,1492657909
34320,167036,3.0,1482354463
34320,167636,2.0,1492391938
34320,168248,4.0,1486870664
34320,168254,3.0,1489277256
34320,168612,4.0,1491831639
34320,169470,3.0,1487997398
34320,170403,4.0,1492891217
34320,170781,2.0,1492136489
34321,6,5.0,992227460
34321,36,2.0,992217410
34321,50,5.0,992217266
34321,111,5.0,992216990
34321,246,4.0,992217207
34321,267,1.0,992217051
34321,296,5.0,992217341
34321,297,4.0,992217266
34321,457,4.0,992227350
34321,589,5.0,992227460
34321,593,5.0,992217282
34321,608,5.0,992217301
34321,858,5.0,992227350
34321,904,5.0,993706349
34321,1036,5.0,992227390
34321,1089,4.0,992217389
34321,1213,5.0,992217282
34321,1221,5.0,992217022
34321,1234,5.0,993706407
34321,1240,4.0,992227368
34321,1252,5.0,992227286
34321,1291,3.0,992227460
34321,1358,4.0,992217355
34321,1385,3.0,992217051
34321,1459,4.0,992217022
34321,1610,5.0,992227460
34321,1617,5.0,992217301
34321,1704,5.0,992217316
34321,1912,3.0,992227474
34321,1968,4.0,992216963
34321,2028,5.0,992227368
34321,2571,2.0,992227460
34321,2599,4.0,992217376
34321,2726,4.0,992227304
34321,2858,5.0,992217266
34321,2949,4.0,992227460
34321,3266,4.0,993706421
34321,3682,4.0,992217176
34321,3683,3.0,992227286
34321,3984,4.0,992227460
34321,4007,5.0,992217176
34322,20,3.5,1174473410
34322,32,4.0,1174475322
34322,47,3.5,1174475411
34322,231,3.0,1174475545
34322,252,4.0,1174476438
34322,296,4.0,1174474967
34322,317,3.5,1174475859
34322,355,1.5,1174473292
34322,356,4.0,1174475285
34322,364,4.5,1174475358
34322,365,4.0,1174474784
34322,440,3.5,1174475701
34322,520,3.5,1174476248
34322,527,4.0,1174475560
34322,552,4.0,1174476303
34322,741,4.0,1174475131
34322,778,4.0,1174475009
34322,780,3.5,1174475395
34322,1059,4.0,1174476638
34322,1080,5.0,1174475757
34322,1088,0.5,1174476467
34322,1136,3.5,1174474961
34322,1196,0.5,1174476924
34322,1220,4.0,1174475655
34322,1233,4.0,1174473230
34322,1246,5.0,1174475821
34322,1371,0.5,1174476542
34322,1380,4.0,1174475921
34322,1619,4.0,1174477435
34322,1682,4.0,1174475536
34322,1704,4.5,1174475138
34322,1732,4.0,1174475651
34322,1747,4.5,1174476280
34322,1835,4.0,1174477283
34322,1907,4.0,1174476656
34322,1917,3.5,1174475439
34322,2273,3.5,1174476375
34322,2321,4.0,1174475794
34322,2470,2.5,1174473247
34322,2701,4.0,1174476299
34322,2706,3.5,1174475512
34322,2762,4.0,1174475494
34322,3033,4.5,1174475947
34322,3247,3.5,1174476569
34322,3253,4.5,1174475704
34322,3452,4.0,1174477239
34322,3617,4.0,1174476409
34322,3624,4.0,1174476390
34322,3638,1.0,1174477186
34322,3825,4.5,1174477267
34322,3949,3.5,1174476017
34322,3977,4.0,1174475523
34322,4014,4.5,1174475867
34322,4015,4.0,1174476794
34322,4047,3.5,1174473564
34322,4246,0.5,1174473283
34322,4299,4.0,1174476491
34322,4306,4.5,1174475361
34322,4310,3.5,1174476047
34322,4447,4.0,1174475895
34322,4718,3.5,1174475942
34322,4848,3.0,1174475840
34322,4886,4.5,1174475275
34322,4973,5.0,1174478196
34322,4979,4.0,1174475517
34322,4992,4.5,1174477224
34322,4993,4.5,1174474923
34322,5051,4.0,1174478237
34322,5218,4.5,1174475715
34322,5349,4.0,1174475348
34322,5419,3.5,1174477538
34322,5507,3.5,1174476507
34322,5541,3.5,1174477195
34322,5613,4.0,1174478221
34322,5804,3.5,1174473762
34322,5952,4.5,1174474991
34322,5956,4.0,1174475905
34322,5971,4.0,1174474792
34322,6218,3.5,1174475743
34322,6365,3.5,1174475278
34322,6373,3.5,1174475808
34322,6377,4.5,1174475292
34322,6378,4.0,1174475583
34322,6534,4.0,1174476330
34322,6539,4.0,1174475295
34322,6807,4.0,1174475618
34322,6863,3.5,1174475878
34322,6874,3.0,1174473251
34322,6893,4.0,1174477256
34322,7143,4.0,1174475596
34322,7153,4.5,1174474989
34322,7323,4.5,1174476680
34322,8117,5.0,1174478093
34322,8604,4.5,1174478580
34322,8622,3.0,1174475442
34322,8636,4.0,1174475401
34322,8969,0.5,1174477167
34322,26422,4.0,1174474015
34322,26662,4.0,1174477313
34322,26776,4.0,1174477998
34322,27193,4.0,1174478597
34322,27876,4.5,1174478484
34322,31685,3.0,1174476536
34322,31923,3.0,1174473856
34322,32587,4.5,1174475298
34322,34520,4.0,1174473844
34322,45447,4.0,1174475722
34322,50356,4.0,1174475816
34323,1,4.0,942060518
34323,34,4.0,942060632
34323,50,5.0,942060329
34323,160,2.0,942061421
34323,260,5.0,942062059
34323,350,4.0,942061200
34323,356,5.0,942060457
34323,380,4.0,942060792
34323,440,4.0,942060841
34323,517,4.0,942061275
34323,648,2.0,942061275
34323,708,2.0,942060918
34323,1042,2.0,942060753
34323,1092,3.0,942061275
34323,1094,2.0,942062257
34323,1196,4.0,942062107
34323,1265,3.0,942060960
34323,1302,4.0,942060193
34323,1394,1.0,942061976
34323,1422,4.0,942061376
34323,1459,5.0,942061376
34323,1460,2.0,942061421
34323,1476,3.0,942060560
34323,1503,2.0,942060457
34323,1517,5.0,942060361
34323,1552,3.0,942061915
34323,1589,2.0,942061200
34323,1597,4.0,942061275
34323,1617,3.0,942061674
34323,1641,4.0,942060841
34323,1644,2.0,942061421
34323,1676,1.0,942060263
34323,1711,2.0,942061421
34323,1747,3.0,942060918
34323,1784,3.0,942060518
34323,1882,2.0,942062162
34323,1892,4.0,942061164
34323,1909,2.0,942061164
34323,1917,2.0,949358029
34323,1923,4.0,942060458
34323,2012,2.0,942060876
34323,2249,4.0,942060918
34323,2302,5.0,942060457
34323,2338,2.0,942061376
34323,2355,4.0,942060666
34323,2363,4.0,942062162
34323,2365,4.0,942062162
34323,2396,4.0,942060560
34323,2497,4.0,942060087
34323,2628,3.0,942062059
34323,2671,4.0,942060049
34323,2683,4.0,942060361
34323,2762,5.0,942059993
34323,2860,4.0,949353971
34323,2881,3.0,942059840
34323,6425,3.0,942060841
34324,1,2.0,1320407882
34324,4,1.0,1335561962
34324,47,2.5,1331390789
34324,50,2.5,1459291965
34324,105,3.0,1298814795
34324,150,2.0,1296335674
34324,193,0.5,1459293105
34324,215,2.0,1421443511
34324,296,2.5,1384033800
34324,306,3.5,1533467222
34324,307,3.5,1533244624
34324,308,3.0,1533244628
34324,318,3.5,1296335660
34324,337,3.0,1547906297
34324,339,1.5,1336822679
34324,344,2.5,1296335745
34324,356,2.5,1414877207
34324,364,3.5,1315136939
34324,500,1.0,1296335784
34324,509,3.0,1341001571
34324,527,4.0,1296335703
34324,539,2.5,1316537223
34324,541,2.0,1310330769
34324,586,4.0,1296335866
34324,597,2.0,1296335793
34324,608,3.5,1503787325
34324,858,4.0,1466155203
34324,902,2.0,1296336910
34324,903,2.5,1296336594
34324,904,4.0,1296336366
34324,910,3.0,1296336813
34324,912,3.0,1296335974
34324,923,3.5,1296336249
34324,953,4.0,1296336573
34324,1029,2.5,1296337047
34324,1080,4.0,1296336106
34324,1088,2.5,1308570488
34324,1089,3.5,1296335929
34324,1172,3.5,1544207295
34324,1197,0.5,1560065954
34324,1211,3.0,1514579191
34324,1221,3.0,1466155205
34324,1235,2.5,1456310253
34324,1237,2.5,1547743460
34324,1258,3.0,1296336066
34324,1259,2.0,1459261164
34324,1263,3.0,1306692245
34324,1270,2.5,1521636782
34324,1275,1.5,1296336822
34324,1380,1.0,1296336308
34324,1498,1.5,1355262069
34324,1527,2.5,1366318721
34324,1625,2.5,1526036274
34324,1641,2.5,1296336358
34324,1682,3.0,1296336048
34324,1721,3.0,1327603367
34324,1727,1.5,1296324829
34324,1732,2.5,1296336192
34324,1889,2.0,1528147714
34324,1917,3.5,1296336019
34324,1923,2.5,1296335913
34324,1961,3.0,1320418291
34324,1962,4.0,1306692231
34324,2000,3.0,1296336284
34324,2011,1.5,1521636785
34324,2012,1.5,1521636801
34324,2023,2.5,1466155226
34324,2028,3.0,1539550073
34324,2080,3.0,1296336893
34324,2081,3.5,1296336521
34324,2131,3.0,1505943001
34324,2139,4.5,1296412932
34324,2145,2.0,1327603437
34324,2232,1.0,1412506872
34324,2268,3.0,1325886416
34324,2291,2.5,1366318910
34324,2329,3.0,1296336132
34324,2501,1.5,1296337693
34324,2541,2.5,1506630416
34324,2567,2.5,1487885210
34324,2571,3.5,1296335715
34324,2612,3.5,1311526830
34324,2628,2.0,1459510959
34324,2662,2.5,1553881975
34324,2683,2.5,1459510999
34324,2700,4.0,1296336241
34324,2706,2.0,1296335986
34324,2710,3.0,1296336117
34324,2712,2.5,1296336421
34324,2732,3.5,1476170936
34324,2762,3.5,1296335774
34324,2805,1.0,1296324614
34324,2858,4.0,1296335728
34324,2908,2.5,1459261906
34324,2959,4.5,1296335819
34324,2977,2.5,1331068472
34324,2987,3.0,1296336041
34324,2997,3.5,1296335879
34324,3081,1.5,1296336651
34324,3147,3.0,1456310428
34324,3148,3.0,1320418250
34324,3160,3.0,1320418523
34324,3275,3.5,1296338034
34324,3285,3.0,1368267948
34324,3408,2.5,1431933028
34324,3481,3.0,1296336388
34324,3535,1.0,1412508568
34324,3556,2.5,1296338914
34324,3564,0.5,1296324999
34324,3578,3.5,1338502452
34324,3752,2.5,1296337309
34324,3753,2.0,1325186109
34324,3788,3.0,1476744040
34324,3863,3.0,1296337251
34324,3897,2.0,1468179422
34324,3948,1.0,1431932985
34324,3949,4.0,1296336764
34324,3996,4.0,1459510976
34324,4144,3.5,1310761642
34324,4226,2.0,1431933152
34324,4233,0.5,1459293069
34324,4235,2.5,1379428968
34324,4239,2.0,1296338045
34324,4305,2.0,1322610890
34324,4306,3.5,1459510943
34324,4308,2.5,1296336842
34324,4720,3.0,1296337081
34324,4770,1.5,1329954697
34324,4808,1.5,1345044355
34324,4848,1.5,1525205206
34324,4865,2.0,1320604197
34324,4878,3.0,1296336475
34324,4896,2.0,1379429222
34324,4973,4.5,1296336146
34324,4975,3.0,1312735429
34324,4978,3.5,1354310653
34324,4993,5.0,1296335826
34324,5060,1.0,1489598740
34324,5266,1.5,1526036204
34324,5269,3.5,1339872089
34324,5349,2.0,1459511006
34324,5378,0.5,1452695721
34324,5445,3.0,1296336055
34324,5502,3.0,1491086227
34324,5530,0.5,1337450781
34324,5617,4.0,1305838308
34324,5630,3.0,1358275598
34324,5679,3.0,1296337073
34324,5902,1.5,1339962308
34324,5952,3.0,1366318759
34324,5983,3.0,1554409537
34324,5989,2.5,1296336489
34324,5995,4.0,1296337154
34324,6016,3.5,1296336987
34324,6192,4.0,1320604304
34324,6232,3.5,1320420624
34324,6291,2.0,1296412814
34324,6373,2.0,1523817775
34324,6377,3.0,1296336140
34324,6502,3.0,1296336965
34324,6539,3.0,1459511111
34324,6552,3.5,1339276663
34324,6711,2.0,1296336630
34324,6793,2.5,1552168986
34324,6832,1.5,1321997156
34324,6874,4.0,1322934991
34324,6879,2.5,1326566542
34324,6927,2.5,1360436681
34324,6942,0.5,1487589010
34324,6953,5.0,1296339081
34324,7034,2.5,1466156676
34324,7064,2.5,1563057205
34324,7147,2.5,1366318891
34324,7153,3.5,1296340679
34324,7158,3.5,1319574364
34324,7160,3.5,1475963471
34324,7254,3.0,1296337787
34324,7361,5.0,1296336237
34324,7371,4.5,1339276648
34324,7438,4.0,1322934989
34324,7451,3.0,1542101702
34324,7460,1.0,1438579595
34324,7883,3.0,1474921688
34324,7981,3.5,1497563257
34324,8014,4.0,1317679956
34324,8533,2.0,1502901471
34324,8598,2.0,1350602760
34324,8638,3.0,1421443512
34324,8784,2.5,1296337178
34324,8798,3.0,1365715081
34324,8860,2.0,1331935121
34324,8874,3.0,1327603463
34324,8951,3.0,1459263161
34324,9010,2.0,1335967380
34324,25921,2.5,1556117826
34324,27592,2.5,1475245054
34324,27671,3.5,1306692349
34324,27700,3.0,1296325637
34324,27773,4.0,1320404540
34324,27866,3.5,1346958276
34324,30749,3.5,1296337856
34324,31410,3.5,1495831018
34324,31427,2.5,1498438185
34324,32587,3.5,1296336759
34324,33004,1.5,1296339062
34324,33166,3.5,1361526047
34324,33437,2.5,1335732892
34324,33880,3.0,1329141116
34324,34048,2.0,1553882026
34324,36517,3.0,1516395410
34324,37384,1.5,1331390935
34324,37733,2.5,1301328672
34324,39183,3.0,1339885942
34324,39414,2.5,1334445093
34324,39421,1.0,1328968780
34324,39886,3.5,1307202772
34324,40819,2.0,1468179421
34324,41997,4.0,1484506753
34324,42418,2.5,1484516315
34324,44191,2.0,1459511102
34324,44204,3.0,1401777016
34324,44555,4.5,1296340722
34324,44864,3.0,1318541144
34324,45732,1.5,1331716352
34324,45880,3.0,1371373892
34324,46578,2.5,1296337085
34324,46976,3.5,1343938966
34324,47491,4.0,1335098731
34324,47610,2.5,1332959606
34324,48304,3.5,1350510528
34324,48394,3.5,1488666007
34324,48696,4.0,1319826649
34324,48738,3.0,1456310272
34324,48774,4.0,1296338019
34324,48783,3.0,1334007258
34324,49130,3.0,1296325749
34324,49272,3.0,1296336995
34324,49772,3.0,1466970475
34324,51255,3.0,1296338982
34324,51662,2.5,1296337186
34324,52281,2.5,1335098605
34324,52579,4.5,1320418001
34324,52604,3.0,1355104017
34324,52973,2.5,1519129069
34324,53123,2.0,1342511691
34324,53519,1.5,1335098494
34324,53972,2.0,1325645492
34324,54962,2.5,1343766030
34324,54995,4.0,1335098316
34324,54999,3.5,1364507059
34324,55052,3.0,1344329406
34324,55069,4.0,1340552864
34324,55247,4.5,1335732546
34324,55363,2.5,1431933176
34324,55442,3.5,1296412770
34324,55451,3.0,1366751664
34324,55732,3.0,1366544352
34324,55820,3.0,1296337792
34324,55901,2.5,1296326534
34324,56145,1.0,1491076505
34324,56333,3.5,1472808310
34324,56367,3.5,1296337752
34324,56389,3.5,1311450924
34324,56782,2.0,1358184023
34324,56941,2.0,1502901477
34324,56949,2.0,1320418807
34324,57536,1.5,1318017111
34324,57655,2.5,1376509762
34324,57669,3.5,1334444980
34324,58291,2.0,1386331070
34324,58334,2.0,1467499847
34324,59014,0.5,1296325995
34324,59065,2.0,1515955697
34324,59118,3.0,1511441226
34324,59273,2.0,1358611440
34324,59339,3.5,1509914567
34324,59369,0.5,1423764399
34324,59387,3.5,1519774609
34324,59418,3.0,1320418949
34324,59421,1.5,1332235963
34324,60069,3.5,1296337763
34324,60684,2.5,1322434971
34324,61073,0.5,1337382636
34324,61236,3.5,1320417898
34324,61240,3.0,1320417757
34324,61323,2.5,1519129100
34324,62157,3.5,1318540969
34324,62293,2.5,1505504480
34324,62511,5.0,1296326836
34324,63033,2.5,1560066026
34324,63072,2.5,1342813454
34324,63082,2.5,1296339050
34324,63876,3.5,1320418319
34324,64614,3.0,1469885025
34324,64957,2.5,1469885083
34324,65130,1.5,1382735020
34324,66097,3.5,1366319020
34324,66203,3.0,1320418696
34324,66330,4.0,1312142361
34324,66371,3.0,1366318122
34324,67255,2.5,1326930036
34324,68157,3.0,1500807898
34324,68159,2.0,1369863081
34324,68237,4.0,1474674010
34324,68954,1.5,1443311488
34324,68967,3.0,1397546823
34324,69394,3.5,1320417868
34324,69481,2.0,1469885157
34324,69757,2.5,1334445130
34324,70286,4.0,1296340688
34324,71033,3.5,1314997267
34324,71108,2.5,1459292951
34324,71464,2.5,1309891305
34324,71535,3.0,1356909490
34324,71579,3.0,1320418164
34324,72011,2.0,1544207439
34324,72386,2.5,1382734988
34324,72395,3.5,1296325716
34324,72479,2.5,1339275987
34324,72605,3.5,1487793139
34324,72641,2.5,1336822593
34324,72720,3.5,1320418616
34324,72998,2.5,1518370333
34324,73017,1.0,1296324806
34324,73023,3.0,1468179335
34324,73027,4.0,1335705502
34324,73101,4.0,1320420553
34324,73323,2.5,1329052319
34324,73344,4.5,1401777665
34324,73572,2.0,1466981163
34324,74416,3.5,1299973833
34324,74458,3.5,1296324871
34324,74510,2.0,1329052440
34324,74545,2.0,1397546863
34324,74948,3.0,1474673327
34324,76251,2.5,1352410873
34324,77240,4.0,1321748941
34324,77455,2.0,1388690718
34324,77800,3.5,1467321665
34324,78039,4.0,1330445473
34324,78499,0.5,1314909256
34324,78574,4.0,1309891414
34324,79091,2.0,1339276035
34324,79132,4.0,1296340696
34324,79242,2.5,1299267704
34324,79293,2.5,1296325538
34324,79702,2.5,1557831937
34324,80463,2.5,1401777714
34324,80693,3.5,1373832090
34324,80864,2.5,1320406097
34324,81018,1.5,1552295213
34324,81132,2.0,1498437344
34324,81257,3.5,1489170217
34324,81512,3.0,1551706283
34324,81591,4.0,1298814416
34324,81639,3.5,1366318125
34324,81788,3.5,1299973858
34324,81791,3.0,1329140792
34324,81845,3.5,1296340628
34324,81932,4.0,1299267538
34324,82242,2.5,1356213955
34324,82459,3.0,1298814461
34324,82461,2.0,1299267507
34324,82463,3.5,1323472595
34324,82767,3.5,1340552704
34324,83134,2.5,1469906371
34324,84152,2.5,1433022897
34324,84772,2.0,1327603453
34324,84954,2.5,1325186217
34324,85412,2.0,1384033318
34324,85414,2.0,1365454480
34324,85510,3.0,1320965337
34324,85790,3.5,1501270917
34324,86190,2.5,1459370708
34324,86320,3.5,1324136481
34324,86817,1.5,1347143564
34324,86833,2.5,1327603206
34324,86852,2.0,1508358404
34324,86882,1.0,1501879979
34324,86898,4.0,1317679899
34324,86911,2.5,1323375456
34324,87304,3.5,1459292023
34324,87522,1.0,1501020328
34324,87869,1.5,1319546526
34324,88129,4.0,1318373987
34324,88163,3.0,1459841675
34324,88179,3.0,1498110567
34324,88649,3.0,1334444926
34324,88672,3.5,1367957189
34324,88810,3.0,1332605659
34324,89470,2.5,1338407144
34324,89472,1.5,1523817653
34324,89535,3.0,1491321703
34324,89745,2.5,1336410471
34324,89759,3.5,1438894767
34324,89774,2.5,1504422196
34324,89904,2.5,1362178045
34324,90071,2.5,1494156232
34324,90249,2.5,1326061282
34324,90357,3.5,1337382587
34324,90374,2.5,1443311385
34324,90376,4.0,1528963089
34324,90405,1.5,1333629295
34324,90474,3.5,1485562174
34324,90531,3.0,1346004392
34324,90866,2.0,1362178123
34324,91077,3.5,1330375047
34324,91134,2.5,1334674115
34324,91500,2.5,1520704387
34324,91529,3.0,1530909067
34324,91622,3.0,1360760139
34324,91690,2.0,1501020431
34324,93326,1.5,1339276469
34324,93363,2.5,1337382547
34324,93740,2.0,1378025702
34324,93831,1.0,1338381432
34324,93840,3.5,1356909342
34324,93982,2.0,1342560907
34324,94780,1.5,1350760188
34324,94969,3.0,1365538405
34324,95088,2.0,1414433153
34324,95167,2.5,1496768579
34324,96079,2.5,1352390233
34324,96565,0.5,1528642903
34324,96588,2.0,1521988033
34324,96610,3.5,1357765434
34324,96700,3.0,1497108154
34324,96728,1.5,1443311331
34324,96737,2.0,1357765386
34324,96821,4.0,1366147539
34324,96829,1.0,1380018744
34324,96991,1.0,1366494454
34324,97304,4.0,1365497685
34324,97306,3.0,1367336789
34324,97870,3.5,1359408598
34324,97913,4.0,1548001082
34324,97921,4.0,1361651199
34324,97938,2.0,1361814905
34324,97946,2.0,1498864024
34324,98056,5.0,1361738270
34324,98629,2.0,1358124926
34324,98809,1.5,1418933628
34324,99007,2.0,1367179810
34324,99114,3.5,1359284996
34324,99145,2.0,1498436788
34324,100440,4.0,1444251250
34324,100485,2.0,1489177992
34324,100714,3.5,1421443473
34324,101281,2.0,1520371953
34324,101285,2.0,1509914509
34324,101577,2.5,1553460906
34324,101864,2.5,1529267877
34324,102005,3.0,1469562012
34324,102407,2.0,1497867850
34324,102753,3.5,1383860017
34324,102819,2.5,1498852225
34324,102903,1.5,1385327757
34324,103107,3.0,1425075629
34324,103253,2.0,1529267947
34324,103279,2.5,1489073175
34324,103341,2.0,1487589009
34324,103372,2.5,1469894605
34324,103624,3.0,1550092828
34324,103867,2.0,1414876962
34324,103980,4.0,1459262752
34324,104033,2.5,1514988166
34324,104211,2.0,1401777123
34324,104374,3.0,1512854939
34324,104841,3.0,1466156547
34324,104879,2.0,1431933148
34324,105197,3.0,1397546715
34324,105755,0.5,1501879381
34324,105844,2.5,1397546830
34324,106100,3.5,1506111431
34324,106163,3.0,1383860706
34324,106438,2.5,1413829525
34324,106487,2.5,1520704388
34324,106489,1.0,1418933631
34324,106782,1.5,1401777625
34324,106916,2.0,1468188415
34324,106920,4.0,1485562180
34324,107406,2.5,1504773114
34324,107771,2.5,1526243369
34324,107883,3.0,1544207361
34324,107949,3.0,1503786860
34324,108729,3.0,1563057506
34324,109374,3.0,1535377340
34324,109390,3.0,1526503481
34324,109487,2.5,1527462303
34324,110796,3.0,1514579219
34324,110882,2.5,1431933179
34324,111360,1.5,1491076134
34324,111759,3.5,1550825334
34324,111921,2.5,1515793858
34324,112183,3.0,1424446431
34324,112290,3.0,1418933673
34324,112421,2.0,1502007088
34324,112552,4.0,1459261345
34324,112556,3.5,1474673817
34324,112852,3.0,1417878996
34324,113705,4.0,1414876927
34324,114028,3.5,1530457371
34324,114046,2.5,1563057564
34324,114342,3.0,1512338181
34324,115629,3.0,1468187908
34324,115713,2.5,1474673770
34324,116136,4.5,1511440656
34324,116797,2.5,1506200993
34324,116823,2.5,1520704390
34324,116989,3.5,1474673544
34324,117123,3.0,1549371317
34324,117176,3.0,1425159278
34324,117881,3.5,1506803406
34324,118202,4.0,1489073999
34324,118696,1.5,1431933209
34324,118900,2.5,1459292936
34324,119145,3.0,1433023254
34324,120799,2.0,1443311284
34324,122882,2.5,1431933061
34324,122886,3.0,1484822823
34324,122902,1.0,1467499988
34324,122904,2.5,1456309950
34324,122906,3.0,1520371876
34324,122912,2.0,1556610148
34324,122914,2.5,1556658942
34324,122918,3.0,1495801975
34324,127108,2.5,1490120274
34324,127311,1.5,1469906504
34324,128360,2.0,1464007852
34324,128606,2.5,1459292919
34324,129534,2.0,1505595287
34324,130496,2.5,1431933067
34324,130894,1.0,1503013666
34324,133347,2.0,1547927540
34324,133349,2.5,1487589037
34324,133419,1.0,1521988045
34324,133771,2.0,1485462346
34324,133873,3.0,1511728689
34324,134130,3.5,1459261973
34324,134853,2.0,1452695549
